Link2Space track file / LorettOrbital 0.0.4
StationName: r8s
Station Position: 55.397	55.397	130
11:15:26   267:35   032:21
11:15:27   268:01   032:20
11:15:28   268:27   032:19
11:15:29   268:53   032:17
11:15:30   269:19   032:16
11:15:31   269:46   032:15
11:15:32   270:12   032:13
11:15:33   270:38   032:12
11:15:34   271:04   032:10
11:15:35   271:29   032:08
11:15:36   271:55   032:06
11:15:37   272:21   032:04
11:15:38   272:47   032:02
11:15:39   273:12   032:00
11:15:40   273:38   031:58
11:15:41   274:04   031:55
11:15:42   274:29   031:53
11:15:43   274:55   031:50
11:15:44   275:20   031:48
11:15:45   275:45   031:45
11:15:46   276:10   031:42
11:15:47   276:35   031:39
11:15:48   277:01   031:36
11:15:49   277:25   031:33
11:15:50   277:50   031:30
11:15:51   278:15   031:26
11:15:52   278:40   031:23
11:15:53   279:04   031:19
11:15:54   279:29   031:16
11:15:55   279:53   031:12
11:15:56   280:18   031:08
11:15:57   280:42   031:05
11:15:58   281:06   031:01
11:15:59   281:30   030:57
11:16:00   281:54   030:53
11:16:01   282:18   030:49
11:16:02   282:42   030:44
11:16:03   283:05   030:40
11:16:04   283:29   030:36
11:16:05   283:52   030:31
11:16:06   284:15   030:27
11:16:07   284:39   030:22
11:16:08   285:02   030:18
11:16:09   285:25   030:13
11:16:10   285:47   030:08
11:16:11   286:10   030:03
11:16:12   286:33   029:58
11:16:13   286:55   029:53
11:16:14   287:18   029:48
11:16:15   287:40   029:43
11:16:16   288:02   029:38
11:16:17   288:24   029:33
11:16:18   288:46   029:28
11:16:19   289:08   029:22
11:16:20   289:29   029:17
11:16:21   289:51   029:12
11:16:22   290:12   029:06
11:16:23   290:33   029:01
11:16:24   290:54   028:55
11:16:25   291:15   028:49
11:16:26   291:36   028:44
11:16:27   291:57   028:38
11:16:28   292:18   028:32
11:16:29   292:38   028:27
11:16:30   292:59   028:21
11:16:31   293:19   028:15
11:16:32   293:39   028:09
11:16:33   293:59   028:03
11:16:34   294:19   027:57
11:16:35   294:38   027:51
11:16:36   294:58   027:45
11:16:37   295:18   027:39
11:16:38   295:37   027:33
11:16:39   295:56   027:27
11:16:40   296:15   027:21
11:16:41   296:34   027:14
11:16:42   296:53   027:08
11:16:43   297:12   027:02
11:16:44   297:30   026:56
11:16:45   297:49   026:49
11:16:46   298:07   026:43
11:16:47   298:25   026:37
11:16:48   298:44   026:30
11:16:49   299:01   026:24
11:16:50   299:19   026:18
11:16:51   299:37   026:11
11:16:52   299:55   026:05
11:16:53   300:12   025:58
11:16:54   300:29   025:52
11:16:55   300:47   025:45
11:16:56   301:04   025:39
11:16:57   301:21   025:32
11:16:58   301:38   025:26
11:16:59   301:54   025:19
11:17:00   302:11   025:13
11:17:01   302:28   025:06
11:17:02   302:44   025:00
11:17:03   303:00   024:53
11:17:04   303:16   024:46
11:17:05   303:32   024:40
11:17:06   303:48   024:33
11:17:07   304:04   024:27
11:17:08   304:20   024:20
11:17:09   304:35   024:13
11:17:10   304:51   024:07
11:17:11   305:06   024:00
11:17:12   305:22   023:53
11:17:13   305:37   023:47
11:17:14   305:52   023:40
11:17:15   306:07   023:34
11:17:16   306:21   023:27
11:17:17   306:36   023:20
11:17:18   306:51   023:14
11:17:19   307:05   023:07
11:17:20   307:20   023:00
11:17:21   307:34   022:54
11:17:22   307:48   022:47
11:17:23   308:02   022:41
11:17:24   308:16   022:34
11:17:25   308:30   022:27
11:17:26   308:44   022:21
11:17:27   308:57   022:14
11:17:28   309:11   022:08
11:17:29   309:24   022:01
11:17:30   309:38   021:54
11:17:31   309:51   021:48
11:17:32   310:04   021:41
11:17:33   310:17   021:35
11:17:34   310:30   021:28
11:17:35   310:43   021:22
11:17:36   310:56   021:15
11:17:37   311:09   021:09
11:17:38   311:21   021:02
11:17:39   311:34   020:56
11:17:40   311:46   020:49
11:17:41   311:59   020:43
11:17:42   312:11   020:36
11:17:43   312:23   020:30
11:17:44   312:35   020:23
11:17:45   312:47   020:17
11:17:46   312:59   020:10
11:17:47   313:11   020:04
11:17:48   313:23   019:57
11:17:49   313:34   019:51
11:17:50   313:46   019:45
11:17:51   313:57   019:38
11:17:52   314:09   019:32
11:17:53   314:20   019:26
11:17:54   314:31   019:19
11:17:55   314:42   019:13
11:17:56   314:53   019:07
11:17:57   315:04   019:00
11:17:58   315:15   018:54
11:17:59   315:26   018:48
11:18:00   315:37   018:42
11:18:01   315:47   018:35
11:18:02   315:58   018:29
11:18:03   316:09   018:23
11:18:04   316:19   018:17
11:18:05   316:29   018:10
11:18:06   316:40   018:04
11:18:07   316:50   017:58
11:18:08   317:00   017:52
11:18:09   317:10   017:46
11:18:10   317:20   017:40
11:18:11   317:30   017:34
11:18:12   317:40   017:28
11:18:13   317:50   017:22
11:18:14   318:00   017:16
11:18:15   318:09   017:09
11:18:16   318:19   017:03
11:18:17   318:28   016:57
11:18:18   318:38   016:51
11:18:19   318:47   016:46
11:18:20   318:57   016:40
11:18:21   319:06   016:34
11:18:22   319:15   016:28
11:18:23   319:24   016:22
11:18:24   319:33   016:16
11:18:25   319:43   016:10
11:18:26   319:51   016:04
11:18:27   320:00   015:58
11:18:28   320:09   015:53
11:18:29   320:18   015:47
11:18:30   320:27   015:41
11:18:31   320:35   015:35
11:18:32   320:44   015:29
11:18:33   320:53   015:24
11:18:34   321:01   015:18
11:18:35   321:10   015:12
11:18:36   321:18   015:07
