Link2Space track file / LorettOrbital 0.0.4
StationName: r8s
Station Position: 55.397	55.397	130
06:01:02   344:02   017:31
06:01:03   343:50   017:36
06:01:04   343:38   017:41
06:01:05   343:26   017:46
06:01:06   343:14   017:51
06:01:07   343:02   017:56
06:01:08   342:50   018:01
06:01:09   342:38   018:06
06:01:10   342:26   018:11
06:01:11   342:14   018:16
06:01:12   342:01   018:21
06:01:13   341:49   018:26
06:01:14   341:37   018:31
06:01:15   341:24   018:35
06:01:16   341:11   018:40
06:01:17   340:59   018:45
06:01:18   340:46   018:50
06:01:19   340:33   018:55
06:01:20   340:20   019:00
06:01:21   340:07   019:05
06:01:22   339:54   019:10
06:01:23   339:41   019:14
06:01:24   339:28   019:19
06:01:25   339:14   019:24
06:01:26   339:01   019:29
06:01:27   338:48   019:34
06:01:28   338:34   019:39
06:01:29   338:20   019:43
06:01:30   338:07   019:48
06:01:31   337:53   019:53
06:01:32   337:39   019:58
06:01:33   337:25   020:03
06:01:34   337:11   020:07
06:01:35   336:57   020:12
06:01:36   336:43   020:17
06:01:37   336:29   020:22
06:01:38   336:15   020:26
06:01:39   336:00   020:31
06:01:40   335:46   020:36
06:01:41   335:31   020:40
06:01:42   335:17   020:45
06:01:43   335:02   020:49
06:01:44   334:47   020:54
06:01:45   334:32   020:59
06:01:46   334:17   021:03
06:01:47   334:02   021:08
06:01:48   333:47   021:12
06:01:49   333:32   021:17
06:01:50   333:17   021:21
06:01:51   333:02   021:26
06:01:52   332:46   021:30
06:01:53   332:31   021:35
06:01:54   332:15   021:39
06:01:55   331:59   021:43
06:01:56   331:44   021:48
06:01:57   331:28   021:52
06:01:58   331:12   021:56
06:01:59   330:56   022:01
06:02:00   330:40   022:05
06:02:01   330:24   022:09
06:02:02   330:08   022:13
06:02:03   329:52   022:18
06:02:04   329:35   022:22
06:02:05   329:19   022:26
06:02:06   329:02   022:30
06:02:07   328:46   022:34
06:02:08   328:29   022:38
06:02:09   328:12   022:42
06:02:10   327:56   022:46
06:02:11   327:39   022:50
06:02:12   327:22   022:54
06:02:13   327:05   022:58
06:02:14   326:48   023:02
06:02:15   326:31   023:06
06:02:16   326:13   023:09
06:02:17   325:56   023:13
06:02:18   325:39   023:17
06:02:19   325:21   023:21
06:02:20   325:04   023:24
06:02:21   324:46   023:28
06:02:22   324:28   023:31
06:02:23   324:11   023:35
06:02:24   323:53   023:38
06:02:25   323:35   023:42
06:02:26   323:17   023:45
06:02:27   322:59   023:49
06:02:28   322:41   023:52
06:02:29   322:23   023:55
06:02:30   322:04   023:58
06:02:31   321:46   024:02
06:02:32   321:28   024:05
06:02:33   321:09   024:08
06:02:34   320:51   024:11
06:02:35   320:32   024:14
06:02:36   320:14   024:17
06:02:37   319:55   024:20
06:02:38   319:36   024:23
06:02:39   319:17   024:26
06:02:40   318:58   024:28
06:02:41   318:40   024:31
06:02:42   318:21   024:34
06:02:43   318:02   024:36
06:02:44   317:42   024:39
06:02:45   317:23   024:41
06:02:46   317:04   024:44
06:02:47   316:45   024:46
06:02:48   316:26   024:49
06:02:49   316:06   024:51
06:02:50   315:47   024:53
06:02:51   315:27   024:56
06:02:52   315:08   024:58
06:02:53   314:48   025:00
06:02:54   314:29   025:02
06:02:55   314:09   025:04
06:02:56   313:49   025:06
06:02:57   313:30   025:08
06:02:58   313:10   025:09
06:02:59   312:50   025:11
06:03:00   312:30   025:13
06:03:01   312:10   025:15
06:03:02   311:50   025:16
06:03:03   311:30   025:18
06:03:04   311:10   025:19
06:03:05   310:50   025:20
06:03:06   310:30   025:22
06:03:07   310:10   025:23
06:03:08   309:50   025:24
06:03:09   309:30   025:25
06:03:10   309:10   025:27
06:03:11   308:50   025:28
06:03:12   308:29   025:29
06:03:13   308:09   025:29
06:03:14   307:49   025:30
06:03:15   307:29   025:31
06:03:16   307:08   025:32
06:03:17   306:48   025:32
06:03:18   306:28   025:33
06:03:19   306:07   025:34
06:03:20   305:47   025:34
06:03:21   305:27   025:34
06:03:22   305:06   025:35
06:03:23   304:46   025:35
06:03:24   304:26   025:35
06:03:25   304:05   025:35
06:03:26   303:45   025:36
06:03:27   303:24   025:36
06:03:28   303:04   025:36
06:03:29   302:44   025:35
06:03:30   302:23   025:35
06:03:31   302:03   025:35
06:03:32   301:42   025:35
06:03:33   301:22   025:34
06:03:34   301:02   025:34
06:03:35   300:41   025:33
06:03:36   300:21   025:33
06:03:37   300:01   025:32
06:03:38   299:40   025:32
06:03:39   299:20   025:31
06:03:40   299:00   025:30
06:03:41   298:39   025:29
06:03:42   298:19   025:28
06:03:43   297:59   025:27
06:03:44   297:39   025:26
06:03:45   297:18   025:25
06:03:46   296:58   025:24
06:03:47   296:38   025:23
06:03:48   296:18   025:21
06:03:49   295:58   025:20
06:03:50   295:38   025:19
06:03:51   295:18   025:17
06:03:52   294:58   025:15
06:03:53   294:38   025:14
06:03:54   294:18   025:12
06:03:55   293:58   025:10
06:03:56   293:38   025:09
06:03:57   293:19   025:07
06:03:58   292:59   025:05
06:03:59   292:39   025:03
06:04:00   292:19   025:01
06:04:01   292:00   024:59
06:04:02   291:40   024:57
06:04:03   291:21   024:55
06:04:04   291:01   024:52
06:04:05   290:42   024:50
06:04:06   290:22   024:48
06:04:07   290:03   024:45
06:04:08   289:43   024:43
06:04:09   289:24   024:40
06:04:10   289:05   024:38
06:04:11   288:46   024:35
06:04:12   288:27   024:33
06:04:13   288:08   024:30
06:04:14   287:49   024:27
06:04:15   287:30   024:24
06:04:16   287:11   024:21
06:04:17   286:52   024:19
06:04:18   286:33   024:16
06:04:19   286:15   024:13
06:04:20   285:56   024:10
06:04:21   285:38   024:06
06:04:22   285:19   024:03
06:04:23   285:01   024:00
06:04:24   284:42   023:57
06:04:25   284:24   023:54
06:04:26   284:06   023:50
06:04:27   283:48   023:47
06:04:28   283:29   023:44
06:04:29   283:11   023:40
06:04:30   282:53   023:37
06:04:31   282:36   023:33
06:04:32   282:18   023:30
06:04:33   282:00   023:26
06:04:34   281:42   023:22
06:04:35   281:25   023:19
06:04:36   281:07   023:15
06:04:37   280:50   023:11
06:04:38   280:32   023:07
06:04:39   280:15   023:04
06:04:40   279:58   023:00
06:04:41   279:41   022:56
06:04:42   279:23   022:52
06:04:43   279:06   022:48
06:04:44   278:49   022:44
06:04:45   278:33   022:40
06:04:46   278:16   022:36
06:04:47   277:59   022:32
06:04:48   277:42   022:28
06:04:49   277:26   022:23
06:04:50   277:09   022:19
06:04:51   276:53   022:15
06:04:52   276:37   022:11
06:04:53   276:20   022:07
06:04:54   276:04   022:02
06:04:55   275:48   021:58
06:04:56   275:32   021:54
06:04:57   275:16   021:49
06:04:58   275:00   021:45
06:04:59   274:44   021:41
06:05:00   274:29   021:36
06:05:01   274:13   021:32
06:05:02   273:58   021:27
06:05:03   273:42   021:23
06:05:04   273:27   021:18
06:05:05   273:11   021:14
06:05:06   272:56   021:09
06:05:07   272:41   021:04
06:05:08   272:26   021:00
06:05:09   272:11   020:55
06:05:10   271:56   020:51
06:05:11   271:41   020:46
06:05:12   271:26   020:41
06:05:13   271:12   020:37
06:05:14   270:57   020:32
06:05:15   270:42   020:27
06:05:16   270:28   020:22
06:05:17   270:14   020:18
06:05:18   269:59   020:13
06:05:19   269:45   020:08
06:05:20   269:31   020:03
06:05:21   269:17   019:59
06:05:22   269:03   019:54
06:05:23   268:49   019:49
06:05:24   268:35   019:44
06:05:25   268:21   019:39
06:05:26   268:08   019:34
06:05:27   267:54   019:30
06:05:28   267:41   019:25
06:05:29   267:27   019:20
06:05:30   267:14   019:15
06:05:31   267:00   019:10
06:05:32   266:47   019:05
06:05:33   266:34   019:00
06:05:34   266:21   018:55
06:05:35   266:08   018:50
06:05:36   265:55   018:45
06:05:37   265:42   018:41
06:05:38   265:29   018:36
06:05:39   265:17   018:31
06:05:40   265:04   018:26
06:05:41   264:51   018:21
06:05:42   264:39   018:16
06:05:43   264:26   018:11
06:05:44   264:14   018:06
06:05:45   264:02   018:01
06:05:46   263:50   017:56
06:05:47   263:37   017:51
06:05:48   263:25   017:46
06:05:49   263:13   017:41
06:05:50   263:01   017:36
06:05:51   262:50   017:31
06:05:52   262:38   017:26
06:05:53   262:26   017:21
06:05:54   262:14   017:16
06:05:55   262:03   017:11
06:05:56   261:51   017:06
06:05:57   261:40   017:01
06:05:58   261:28   016:56
06:05:59   261:17   016:51
06:06:00   261:06   016:46
06:06:01   260:55   016:41
06:06:02   260:44   016:36
06:06:03   260:33   016:31
06:06:04   260:22   016:26
06:06:05   260:11   016:21
06:06:06   260:00   016:16
06:06:07   259:49   016:11
06:06:08   259:38   016:06
06:06:09   259:28   016:01
06:06:10   259:17   015:56
06:06:11   259:06   015:51
06:06:12   258:56   015:46
06:06:13   258:45   015:41
06:06:14   258:35   015:36
06:06:15   258:25   015:31
06:06:16   258:15   015:26
06:06:17   258:04   015:21
06:06:18   257:54   015:16
06:06:19   257:44   015:11
06:06:20   257:34   015:06
06:06:21   257:24   015:01
06:06:22   257:14   014:56
06:06:23   257:05   014:52
06:06:24   256:55   014:47
06:06:25   256:45   014:42
06:06:26   256:36   014:37
06:06:27   256:26   014:32
06:06:28   256:16   014:27
06:06:29   256:07   014:22
06:06:30   255:57   014:17
06:06:31   255:48   014:12
06:06:32   255:39   014:07
06:06:33   255:30   014:03
06:06:34   255:20   013:58
06:06:35   255:11   013:53
06:06:36   255:02   013:48
06:06:37   254:53   013:43
06:06:38   254:44   013:38
06:06:39   254:35   013:33
06:06:40   254:26   013:29
06:06:41   254:17   013:24
06:06:42   254:09   013:19
06:06:43   254:00   013:14
06:06:44   253:51   013:09
06:06:45   253:43   013:05
06:06:46   253:34   013:00
06:06:47   253:25   012:55
06:06:48   253:17   012:50
06:06:49   253:09   012:45
06:06:50   253:00   012:41
06:06:51   252:52   012:36
06:06:52   252:44   012:31
06:06:53   252:35   012:26
06:06:54   252:27   012:22
06:06:55   252:19   012:17
06:06:56   252:11   012:12
06:06:57   252:03   012:08
06:06:58   251:55   012:03
06:06:59   251:47   011:58
06:07:00   251:39   011:53
06:07:01   251:31   011:49
06:07:02   251:23   011:44
06:07:03   251:16   011:39
06:07:04   251:08   011:35
06:07:05   251:00   011:30
06:07:06   250:52   011:26
06:07:07   250:45   011:21
06:07:08   250:37   011:16
06:07:09   250:30   011:12
06:07:10   250:22   011:07
06:07:11   250:15   011:03
06:07:12   250:08   010:58
06:07:13   250:00   010:53
06:07:14   249:53   010:49
06:07:15   249:46   010:44
06:07:16   249:38   010:40
06:07:17   249:31   010:35
06:07:18   249:24   010:31
06:07:19   249:17   010:26
06:07:20   249:10   010:22
06:07:21   249:03   010:17
06:07:22   248:56   010:13
06:07:23   248:49   010:08
