Link2Space track file / LorettOrbital 0.0.4
StationName: r8s
Station Position: 55.397	55.397	130
10:51:25   225:12   043:35
10:51:26   225:43   043:46
10:51:27   226:15   043:57
10:51:28   226:47   044:08
10:51:29   227:20   044:19
10:51:30   227:53   044:30
10:51:31   228:26   044:41
10:51:32   229:00   044:51
10:51:33   229:34   045:02
10:51:34   230:08   045:12
10:51:35   230:43   045:22
10:51:36   231:18   045:32
10:51:37   231:54   045:42
10:51:38   232:30   045:52
10:51:39   233:06   046:02
10:51:40   233:43   046:11
10:51:41   234:20   046:20
10:51:42   234:57   046:29
10:51:43   235:35   046:38
10:51:44   236:13   046:47
10:51:45   236:52   046:55
10:51:46   237:31   047:04
10:51:47   238:10   047:12
10:51:48   238:49   047:20
10:51:49   239:29   047:27
10:51:50   240:09   047:35
10:51:51   240:50   047:42
10:51:52   241:31   047:49
10:51:53   242:12   047:56
10:51:54   242:53   048:02
10:51:55   243:35   048:08
10:51:56   244:17   048:14
10:51:57   244:59   048:20
10:51:58   245:41   048:26
10:51:59   246:24   048:31
10:52:00   247:07   048:36
10:52:01   247:50   048:40
10:52:02   248:34   048:45
10:52:03   249:17   048:49
10:52:04   250:01   048:53
10:52:05   250:45   048:56
10:52:06   251:29   048:59
10:52:07   252:13   049:02
10:52:08   252:58   049:05
10:52:09   253:42   049:07
10:52:10   254:27   049:09
10:52:11   255:12   049:11
10:52:12   255:56   049:13
10:52:13   256:41   049:14
10:52:14   257:26   049:15
10:52:15   258:11   049:15
10:52:16   258:56   049:15
10:52:17   259:41   049:15
10:52:18   260:26   049:15
10:52:19   261:11   049:14
10:52:20   261:56   049:13
10:52:21   262:41   049:12
10:52:22   263:25   049:10
10:52:23   264:10   049:09
10:52:24   264:54   049:06
10:52:25   265:39   049:04
10:52:26   266:23   049:01
10:52:27   267:07   048:58
10:52:28   267:51   048:55
10:52:29   268:35   048:51
10:52:30   269:19   048:47
10:52:31   270:02   048:43
10:52:32   270:46   048:38
10:52:33   271:29   048:34
10:52:34   272:11   048:28
10:52:35   272:54   048:23
10:52:36   273:36   048:18
10:52:37   274:18   048:12
10:52:38   275:00   048:06
10:52:39   275:42   047:59
10:52:40   276:23   047:53
10:52:41   277:04   047:46
10:52:42   277:44   047:39
10:52:43   278:25   047:32
10:52:44   279:05   047:24
10:52:45   279:44   047:16
10:52:46   280:23   047:08
10:52:47   281:02   047:00
10:52:48   281:41   046:52
10:52:49   282:19   046:43
10:52:50   282:57   046:35
10:52:51   283:35   046:26
10:52:52   284:12   046:17
10:52:53   284:49   046:07
10:52:54   285:25   045:58
10:52:55   286:01   045:48
10:52:56   286:37   045:38
10:52:57   287:12   045:29
10:52:58   287:47   045:18
10:52:59   288:22   045:08
10:53:00   288:56   044:58
10:53:01   289:30   044:47
10:53:02   290:03   044:37
10:53:03   290:37   044:26
10:53:04   291:09   044:15
10:53:05   291:42   044:04
10:53:06   292:14   043:53
10:53:07   292:45   043:42
10:53:08   293:16   043:31
10:53:09   293:47   043:19
10:53:10   294:18   043:08
10:53:11   294:48   042:56
10:53:12   295:18   042:45
10:53:13   295:47   042:33
10:53:14   296:16   042:21
10:53:15   296:45   042:10
10:53:16   297:13   041:58
10:53:17   297:41   041:46
10:53:18   298:09   041:34
10:53:19   298:36   041:22
10:53:20   299:03   041:10
10:53:21   299:29   040:58
10:53:22   299:56   040:45
10:53:23   300:22   040:33
10:53:24   300:47   040:21
10:53:25   301:12   040:09
10:53:26   301:37   039:56
10:53:27   302:02   039:44
10:53:28   302:26   039:32
10:53:29   302:50   039:20
10:53:30   303:14   039:07
10:53:31   303:38   038:55
10:53:32   304:01   038:43
10:53:33   304:23   038:30
10:53:34   304:46   038:18
10:53:35   305:08   038:06
10:53:36   305:30   037:53
10:53:37   305:52   037:41
10:53:38   306:13   037:29
10:53:39   306:34   037:16
10:53:40   306:55   037:04
10:53:41   307:16   036:52
10:53:42   307:36   036:39
10:53:43   307:56   036:27
10:53:44   308:16   036:15
10:53:45   308:36   036:03
10:53:46   308:55   035:50
10:53:47   309:14   035:38
10:53:48   309:33   035:26
10:53:49   309:52   035:14
10:53:50   310:10   035:02
10:53:51   310:28   034:50
10:53:52   310:46   034:38
10:53:53   311:04   034:26
10:53:54   311:21   034:14
10:53:55   311:39   034:02
10:53:56   311:56   033:50
10:53:57   312:13   033:38
10:53:58   312:29   033:27
10:53:59   312:46   033:15
10:54:00   313:02   033:03
10:54:01   313:18   032:52
10:54:02   313:34   032:40
10:54:03   313:49   032:28
10:54:04   314:05   032:17
10:54:05   314:20   032:05
10:54:06   314:35   031:54
10:54:07   314:50   031:42
10:54:08   315:05   031:31
10:54:09   315:20   031:20
10:54:10   315:34   031:08
10:54:11   315:48   030:57
10:54:12   316:02   030:46
10:54:13   316:16   030:35
10:54:14   316:30   030:24
10:54:15   316:44   030:13
10:54:16   316:57   030:02
10:54:17   317:10   029:51
10:54:18   317:23   029:40
10:54:19   317:36   029:29
10:54:20   317:49   029:18
10:54:21   318:02   029:08
10:54:22   318:14   028:57
10:54:23   318:27   028:46
10:54:24   318:39   028:36
10:54:25   318:51   028:25
10:54:26   319:03   028:15
10:54:27   319:15   028:04
10:54:28   319:27   027:54
10:54:29   319:38   027:44
10:54:30   319:50   027:33
10:54:31   320:01   027:23
10:54:32   320:13   027:13
10:54:33   320:24   027:03
10:54:34   320:35   026:53
10:54:35   320:45   026:43
10:54:36   320:56   026:33
10:54:37   321:07   026:23
10:54:38   321:17   026:13
10:54:39   321:28   026:03
10:54:40   321:38   025:53
10:54:41   321:48   025:44
10:54:42   321:58   025:34
10:54:43   322:08   025:24
10:54:44   322:18   025:15
10:54:45   322:28   025:05
10:54:46   322:38   024:56
10:54:47   322:47   024:46
10:54:48   322:57   024:37
10:54:49   323:06   024:28
10:54:50   323:16   024:18
10:54:51   323:25   024:09
10:54:52   323:34   024:00
10:54:53   323:43   023:51
10:54:54   323:52   023:42
10:54:55   324:01   023:33
10:54:56   324:10   023:24
10:54:57   324:18   023:15
10:54:58   324:27   023:06
10:54:59   324:35   022:57
10:55:00   324:44   022:48
10:55:01   324:52   022:39
10:55:02   325:00   022:31
10:55:03   325:09   022:22
10:55:04   325:17   022:13
10:55:05   325:25   022:05
10:55:06   325:33   021:56
10:55:07   325:41   021:48
10:55:08   325:48   021:39
10:55:09   325:56   021:31
10:55:10   326:04   021:22
10:55:11   326:11   021:14
10:55:12   326:19   021:06
10:55:13   326:26   020:58
10:55:14   326:34   020:49
10:55:15   326:41   020:41
10:55:16   326:48   020:33
10:55:17   326:56   020:25
10:55:18   327:03   020:17
10:55:19   327:10   020:09
10:55:20   327:17   020:01
10:55:21   327:24   019:53
10:55:22   327:31   019:45
10:55:23   327:38   019:37
10:55:24   327:44   019:30
10:55:25   327:51   019:22
10:55:26   327:58   019:14
10:55:27   328:04   019:06
10:55:28   328:11   018:59
10:55:29   328:17   018:51
10:55:30   328:24   018:44
10:55:31   328:30   018:36
10:55:32   328:36   018:29
10:55:33   328:43   018:21
10:55:34   328:49   018:14
10:55:35   328:55   018:06
10:55:36   329:01   017:59
10:55:37   329:07   017:52
10:55:38   329:13   017:45
10:55:39   329:19   017:37
10:55:40   329:25   017:30
10:55:41   329:31   017:23
10:55:42   329:37   017:16
10:55:43   329:43   017:09
10:55:44   329:48   017:02
10:55:45   329:54   016:55
10:55:46   330:00   016:48
10:55:47   330:05   016:41
10:55:48   330:11   016:34
10:55:49   330:16   016:27
10:55:50   330:22   016:20
10:55:51   330:27   016:13
10:55:52   330:33   016:06
10:55:53   330:38   016:00
10:55:54   330:43   015:53
10:55:55   330:48   015:46
10:55:56   330:54   015:40
10:55:57   330:59   015:33
10:55:58   331:04   015:26
10:55:59   331:09   015:20
10:56:00   331:14   015:13
10:56:01   331:19   015:07
